handleId,fieldType,name,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_71d57792-3294-8126-b066-adfcc761d6bd,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Product,Snowboarding,ca757a_42a672be1d42422eab54acd0c819f127~mv2.png;ca757a_32b708e3a07c48ac8637d150e6ae705e~mv2.png;ca757a_39f1c1b33a2b4eb98db0c4214b5d89fb~mv2.png;ca757a_05e3b56966cd4097b8fb3e1330fbee22~mv2.png;ca757a_36e04d9b5a5c4680a8cde95e139fc98b~mv2.png;ca757a_ce9d0df0f79e44acac4356e97d029ec2~mv2.png;ca757a_58a743fc3bcd4d65b1f982e0aea78b79~mv2.png;ca757a_4a2ad6fdf003480896d72f411a9d6401~mv2.png,Crewnecks,,Crewnecks,38.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,White;Navy;Indigo Blue;Black;Garnet,,,,,,,,,,,,,Material,"<p>50% Cotton /50% polyester 13.5 oz.<br>
Double-needle collar, shoulders, and armholes.<br>
Double-needle cuffs and banded bottom.<br>
Set-in sleeves.<br>
Quarter-turned body.<br>
1X1 Athletic rib with Lycra®.<br>
Heavy blend material&nbsp;<br>
Less prone to shrinkage, fading or pilling</p>
",,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9b51fef-8c23-4b7b-3203-c9f39746151c,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Product,Sometimes Swearing Helps,ca757a_18a181664e564396a1f220b309514857~mv2.png;ca757a_cbd6cf3814754c6b87abf2eb4beffcd7~mv2.png;ca757a_36e04d9b5a5c4680a8cde95e139fc98b~mv2.png;ca757a_121b9b295f9b40b98e3dc10bc0912994~mv2.png;ca757a_4953a94a33754aef9e045ee15c0d55b8~mv2.png;ca757a_4a2ad6fdf003480896d72f411a9d6401~mv2.png,Crewnecks,,Crewnecks,38.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,Cherry Red;Black;White;Military Green,,,,,,,,,,,,,Material,"<p>50% Cotton /50% polyester 13.5 oz.<br>
Double-needle collar, shoulders, and armholes.<br>
Double-needle cuffs and banded bottom.<br>
Set-in sleeves.<br>
Quarter-turned body.<br>
1X1 Athletic rib with Lycra®.<br>
Heavy blend material&nbsp;<br>
Less prone to shrinkage, fading or pilling</p>
",,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Military Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Military Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Military Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Military Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Military Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e066f1fd-b9fe-ed4e-2892-6d6abcb0d2b8,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Product,Professional Overthinker,ca757a_6ee982b0a8f245ad904638ca5c1a4eff~mv2.png;ca757a_8640db0a8aeb4c6da7d264187185e6b9~mv2.png;ca757a_36e04d9b5a5c4680a8cde95e139fc98b~mv2.png;ca757a_9db332f020a84433a8bb3d205df185b3~mv2.png;ca757a_ce9d0df0f79e44acac4356e97d029ec2~mv2.png;ca757a_8d1846a2ff3b4bc4a24923ece2fe8c51~mv2.png;ca757a_6942054e8e7f4f95b2c900c4d26e30c1~mv2.png;ca757a_121b9b295f9b40b98e3dc10bc0912994~mv2.png,Crewnecks,,Crewnecks,38.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,White;Black;Sand;Irish Green;Forest Green;Cherry Red,,,,,,,,,,,,,Material,"<p>50% Cotton /50% polyester 13.5 oz.<br>
Double-needle collar, shoulders, and armholes.<br>
Double-needle cuffs and banded bottom.<br>
Set-in sleeves.<br>
Quarter-turned body.<br>
1X1 Athletic rib with Lycra®.<br>
Heavy blend material&nbsp;<br>
Less prone to shrinkage, fading or pilling</p>
",,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a0cb551e-3b05-e610-f4b8-ad002b2f3faf,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Cherry Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Product,Sweat Now Glow Later,ca757a_508df93dc1c44909a1b2a4d3807f412d~mv2.png;ca757a_7d4219c6b7ba4373803913b70a26dc25~mv2.png;ca757a_32f067ffa6e94fb99f59678f7b2c3a7d~mv2.png;ca757a_0b1807888213468e955f84043a66a0c1~mv2.png;ca757a_2b319cbe98d84aa9a1e034dbad5ba65b~mv2.png;ca757a_36e04d9b5a5c4680a8cde95e139fc98b~mv2.png;ca757a_4a2ad6fdf003480896d72f411a9d6401~mv2.png;ca757a_6942054e8e7f4f95b2c900c4d26e30c1~mv2.png,Crewnecks,,Crewnecks,38.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,Black;Forest Green;Helconia;Light Pink;Safety Pink;White,,,,,,,,,,,,,Material,"<p>50% Cotton /50% polyester 13.5 oz.<br>
Double-needle collar, shoulders, and armholes.<br>
Double-needle cuffs and banded bottom.<br>
Set-in sleeves.<br>
Quarter-turned body.<br>
1X1 Athletic rib with Lycra®.<br>
Heavy blend material&nbsp;<br>
Less prone to shrinkage, fading or pilling</p>
",,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Safety Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Helconia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Light Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Safety Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Helconia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Helconia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_656f0ac2-4c06-cb0b-5139-00432bf12981,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
